edge_id,u,v,key,u_lat,u_lon,v_lat,v_lon,length_m,max_speed_kph,travel_time_s,name,highway,oneway,lanes,ref,bridge,tunnel,access,closed,traffic_mult,max_height_m,max_weight_tons
314407270_304735381_0,314407270,304735381,0,-23.920195,29.4551986,-23.9205799,29.4532996,197.7128957776651,60.0,11.862773746659906,Suid Street,tertiary,True,3,unclassified,yes,no,yes,False,1.0,5.0,30.0
314407270_445023687_0,314407270,445023687,0,-23.920195,29.4551986,-23.9179866,29.454652,251.77835791244183,30.0,30.213402949493023,Landdros Mare Street,unclassified,False,4,unclassified,no,no,yes,False,1.0,,
314407489_314407491_0,314407489,314407491,0,-23.9284992,29.4535258,-23.9286805,29.452507,105.4930153505106,30.0,12.659161842061273,Politsi Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407489_314407901_0,314407489,314407901,0,-23.9284992,29.4535258,-23.9295404,29.4535342,115.97820214125416,30.0,13.9173842569505,Pafuri Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407489_7212021483_0,314407489,7212021483,0,-23.9284992,29.4535258,-23.925694,29.4527074,334.5111849937523,30.0,40.14134219925028,Pafuri Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407491_314407489_0,314407491,314407489,0,-23.9286805,29.452507,-23.9284992,29.4535258,105.4930153505106,30.0,12.659161842061273,Politsi Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407491_314407507_0,314407491,314407507,0,-23.9286805,29.452507,-23.9280823,29.4517641,107.90427647167125,30.0,12.94851317660055,Limpopo Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407491_314407903_0,314407491,314407903,0,-23.9286805,29.452507,-23.9307644,29.4524051,232.68146070359074,30.0,27.92177528443089,Limpopo Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407507_7218573717_0,314407507,7218573717,0,-23.9280823,29.4517641,-23.9280568,29.4516229,14.628779519294081,30.0,1.7554535423152897,Limpopo Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407507_314407913_0,314407507,314407913,0,-23.9280823,29.4517641,-23.9297715,29.4509232,213.23367815422728,30.0,25.588041378507274,Chune Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407507_314407513_0,314407507,314407513,0,-23.9280823,29.4517641,-23.9251427,29.4524454,356.3316447151883,30.0,42.7597973658226,Chune Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407507_314407491_0,314407507,314407491,0,-23.9280823,29.4517641,-23.9286805,29.452507,107.90427647167124,30.0,12.94851317660055,Limpopo Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407512_7218573715_0,314407512,7218573715,0,-23.9279281,29.4510141,-23.9278815,29.4510283,5.378935131793234,60.0,0.32273610790759405,Church Street,primary,False,2,R37,no,no,yes,False,1.0,,
314407512_7211962248_0,314407512,7211962248,0,-23.9279281,29.4510141,-23.9282423,29.4509246,36.103628298628195,60.0,2.1662176979176917,Church Street,primary,False,2,R37,no,no,yes,False,1.0,,
314407512_5975929733_0,314407512,5975929733,0,-23.9279281,29.4510141,-23.9278258,29.4506067,42.95220893871216,40.0,3.8656988044840945,Nelson Mandela Street,tertiary,True,1,unclassified,no,no,yes,False,1.0,,
314407513_7212021483_0,314407513,7212021483,0,-23.9251427,29.4524454,-23.925694,29.4527074,66.8361002451622,30.0,8.020332029419464,Pafuri Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407513_314407507_0,314407513,314407507,0,-23.9251427,29.4524454,-23.9280823,29.4517641,356.3316447151883,30.0,42.7597973658226,Chune Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407513_314407270_0,314407513,314407270,0,-23.9251427,29.4524454,-23.920195,29.4551986,653.0374750882482,30.0,78.3644970105898,Pafuri Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407688_7212023208_0,314407688,7212023208,0,-23.9332644,29.4517708,-23.9331938,29.4514489,33.644798272689684,30.0,4.037375792722763,Sabi Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407688_314407936_0,314407688,314407936,0,-23.9332644,29.4517708,-23.9341727,29.4515508,103.4439094453362,30.0,12.413269133440345,Timbavati Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407688_314407914_0,314407688,314407914,0,-23.9332644,29.4517708,-23.9321692,29.4529791,190.57566362977497,30.0,22.869079635572994,Timbavati Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407761_314407894_0,314407761,314407894,0,-23.9322206,29.4551718,-23.9330885,29.4555648,104.44545120290704,30.0,12.533454144348845,Letaba Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407761_314407901_0,314407761,314407901,0,-23.9322206,29.4551718,-23.9295404,29.4535342,358.00240078034454,30.0,42.960288093641346,Letaba Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407761_314407901_1,314407761,314407901,1,-23.9322206,29.4551718,-23.9295404,29.4535342,443.41977984701884,30.0,53.210373581642266,Pafuri Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407839_314407902_0,314407839,314407902,0,-23.9368799,29.4558947,-23.9337866,29.4536886,421.03347313203847,30.0,50.52401677584462,Limpopo Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407839_314407882_0,314407839,314407882,0,-23.9368799,29.4558947,-23.9359519,29.4563238,334.41101580324863,30.0,40.12932189638983,"['Levubu Avenue', 'Limpopo Avenue', 'Palala Street']",residential,False,1,unclassified,no,no,yes,False,1.0,,
314407839_314407994_0,314407839,314407994,0,-23.9368799,29.4558947,-23.9367355,29.4542716,208.3204703227045,30.0,24.99845643872454,Mutale Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407882_314407894_0,314407882,314407894,0,-23.9359519,29.4563238,-23.9330885,29.4555648,349.06553599002984,30.0,41.88786431880358,Letaba Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407882_314407889_0,314407882,314407889,0,-23.9359519,29.4563238,-23.9334636,29.4546246,333.698649239995,30.0,40.0438379087994,Levubu Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407882_314407839_0,314407882,314407839,0,-23.9359519,29.4563238,-23.9368799,29.4558947,334.4110158032487,30.0,40.12932189638984,"['Levubu Avenue', 'Limpopo Avenue', 'Palala Street']",residential,False,1,unclassified,no,no,yes,False,1.0,,
314407889_314407902_0,314407889,314407902,0,-23.9334636,29.4546246,-23.9337866,29.4536886,101.68374075880503,30.0,12.202048891056604,Klaserie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407889_314407894_0,314407889,314407894,0,-23.9334636,29.4546246,-23.9330885,29.4555648,104.26280769408977,30.0,12.511536923290773,Klaserie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407889_314407882_0,314407889,314407882,0,-23.9334636,29.4546246,-23.9359519,29.4563238,333.698649239995,30.0,40.0438379087994,Levubu Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407894_314407761_0,314407894,314407761,0,-23.9330885,29.4555648,-23.9322206,29.4551718,104.44545120290704,30.0,12.533454144348845,Letaba Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407894_314407889_0,314407894,314407889,0,-23.9330885,29.4555648,-23.9334636,29.4546246,104.26280769408977,30.0,12.511536923290773,Klaserie Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407894_314407882_0,314407894,314407882,0,-23.9330885,29.4555648,-23.9359519,29.4563238,349.06553599002984,30.0,41.88786431880358,Letaba Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407901_314407761_0,314407901,314407761,0,-23.9295404,29.4535342,-23.9322206,29.4551718,358.0024007803446,30.0,42.96028809364135,Letaba Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407901_314407761_1,314407901,314407761,1,-23.9295404,29.4535342,-23.9322206,29.4551718,443.4197798470188,30.0,53.21037358164226,Pafuri Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
314407901_314407489_0,314407901,314407489,0,-23.9295404,29.4535342,-23.9284992,29.4535258,115.97820214125416,30.0,13.9173842569505,Pafuri Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
